message;severity;node;stamp;location
"U-Blox Firmware Version: 9";"20";"ublox_gps_node";"1702178242.675930002";"/home/nuc-bs/ros2_ws/src/gps/ublox-foxy-RTCM-correction--foxy-devel/ublox_gps/src/node.cpp:addFirmwareInterface:213"
"EXT CORE 1.00 (e2b374), HW VER: 00190000";"20";"ublox_gps_node";"1702178242.672940264";"/home/nuc-bs/ros2_ws/src/gps/ublox-foxy-RTCM-correction--foxy-devel/ublox_gps/src/node.cpp:processMonVer:619"
"U-Blox: Opened serial port /dev/ttyACM0";"20";"ublox_gps_node";"1702178242.671731439";"/home/nuc-bs/ros2_ws/src/gps/ublox-foxy-RTCM-correction--foxy-devel/ublox_gps/src/gps.cpp:initializeSerial:139"
"Magnetometer bias values: 0.000000 0.000000 0.000000";"20";"imu_filter";"1702178242.661761524";"/home/nuc-bs/ros2_ws/src/imu/imu_tools/imu_filter_madgwick/src/imu_filter_ros.cpp:ImuFilterMadgwickRos:173"
"Gyro drift bias set to 0.000000";"20";"imu_filter";"1702178242.661754640";"/home/nuc-bs/ros2_ws/src/imu/imu_tools/imu_filter_madgwick/src/imu_filter_ros.cpp:ImuFilterMadgwickRos:168"
"Imu filter gain set to 0.000000";"20";"imu_filter";"1702178242.661739671";"/home/nuc-bs/ros2_ws/src/imu/imu_tools/imu_filter_madgwick/src/imu_filter_ros.cpp:ImuFilterMadgwickRos:167"
"The gravity vector is kept in the IMU message.";"20";"imu_filter";"1702178242.661618293";"/home/nuc-bs/ros2_ws/src/imu/imu_tools/imu_filter_madgwick/src/imu_filter_ros.cpp:ImuFilterMadgwickRos:125"
"Using dt computed from message headers";"20";"imu_filter";"1702178242.661600032";"/home/nuc-bs/ros2_ws/src/imu/imu_tools/imu_filter_madgwick/src/imu_filter_ros.cpp:ImuFilterMadgwickRos:113"
"Starting ImuFilter";"20";"imu_filter";"1702178242.661155183";"/home/nuc-bs/ros2_ws/src/imu/imu_tools/imu_filter_madgwick/src/imu_filter_ros.cpp:ImuFilterMadgwickRos:42"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.484554754";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.464532475";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.444616653";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.424544748";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.404512519";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.384554637";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.364630429";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.344553810";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.324517172";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.304931940";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.284031384";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.263781327";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.244487186";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.224789006";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.204561040";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.184492854";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.164782123";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.144581906";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.124516605";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.104585049";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.084634169";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.064973837";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.044326128";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.023897551";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178217.004509339";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.984440452";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.964819304";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.944502566";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.924491016";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.904488873";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.884760738";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.864476457";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.844812729";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.824601525";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.804468812";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.784023436";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.763689844";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.744698800";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.724610698";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.704467991";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.684429052";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.664459304";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.644550555";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.624463098";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.604455826";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.584383606";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.564431095";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.544236776";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.523850812";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.503570871";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.484407737";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.464388421";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.444443586";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.424733955";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.404457403";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.384415585";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.364403267";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.344452601";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.324608942";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.304377414";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.284140310";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.263837644";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.244629615";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.224660222";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.204283114";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
"==[WmMotionController__recv_rpm__check]== 100000.00";"20";"WmMotionControllerNode";"1702178216.184274834";"/home/nuc-bs/ros2_ws/src/controller/MotionController/wm_motion_controller/src/wm_motion_controller/wm_motion_controller.cpp:fn_recv_rpm:241"
